"id","requestId","farmerId","date","area","commodity","landSize","resultNotes","photos","latitude","longitude","isFinalSession","createdAt","updatedAt","landSizeUnit","snapshotAreaId","cropAgeDays"
"cmofmck8v009plb04vpke8gng","cmofmck8r009nlb04od7u5hqj","cmofm59rz000vli04z7hhoudk","2025-06-22 00:00:00","TGH2","Jagung",,"523157",,-6.9686277,110.3997228,"t","2026-04-26 10:21:56.479","2026-04-26 10:21:56.479",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmck91009tlb048b3c35jd","cmofmck8y009rlb04eenatzeq","cmofm59s2000wli041rdj168h","2025-06-22 00:00:00","TGH2","Jagung",,"123513",,-6.9687959,110.399844,"t","2026-04-26 10:21:56.485","2026-04-26 10:21:56.485",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmck97009xlb04be6jdyc1","cmofmck94009vlb04zwuox9rh","cmofm59s5000xli043zgfw0cp","2025-06-22 00:00:00","TGH2","Jagung",,"597639",,-6.968531,110.3998378,"t","2026-04-26 10:21:56.492","2026-04-26 10:21:56.492",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmck9e00a1lb042fwpoojc","cmofmck9b009zlb04iyw3ltdb","cmofm59s8000yli04i2a5p5qy","2025-06-22 00:00:00","TGH2","Jagung",,"879635",,-6.9685383,110.3998259,"t","2026-04-26 10:21:56.498","2026-04-26 10:21:56.498",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmck9k00a5lb049giz6zsb","cmofmck9h00a3lb04io3wdyac","cmofm59sb000zli040xhr51xh","2025-06-22 00:00:00","TGH2","Jagung",,"942673",,-6.9684833,110.4000693,"t","2026-04-26 10:21:56.505","2026-04-26 10:21:56.505",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmck9r00a9lb04ov4nrwzm","cmofmck9n00a7lb041h0usotj","cmofipo2500kol2043rqdp0z6","2025-06-30 00:00:00","TGH3","Cabai",,"723623",,-7.4399765,110.1192286,"t","2026-04-26 10:21:56.511","2026-04-26 10:21:56.511",,"cmmu5baag0002jp04tu1z121e",
"cmofmck9y00adlb04zyfcxu0y","cmofmck9u00ablb043ugbf782","cmofm59sf0010li042uu99vle","2025-07-02 00:00:00","TGH3","Cabai",,"822917",,-7.4574909,110.1093732,"t","2026-04-26 10:21:56.518","2026-04-26 10:21:56.518",,"cmmu5baag0002jp04tu1z121e",
"cmofmcka400ahlb043k9jy55m","cmofmcka100aflb04cy084cot","cmofm59si0011li04cxt2fz9o","2025-07-09 00:00:00","TGH2","Jagung",,"103408",,-7.6025532,110.5929317,"t","2026-04-26 10:21:56.524","2026-04-26 10:21:56.524",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmckaa00allb04p4r0mlh1","cmofmcka700ajlb04afr0x6h4","cmofipor600l9l204k9dr3c33","2025-07-11 00:00:00","TGH3","Cabai",,"138739",,-7.4626276,110.115063,"t","2026-04-26 10:21:56.53","2026-04-26 10:21:56.53",,"cmmu5baag0002jp04tu1z121e",
"cmofmckag00aplb04h3jxtmr1","cmofmckad00anlb04d7pllicv","cmofm59sm0012li04fqlhu40y","2025-07-11 00:00:00","TGH3","Cabai",,"483901",,-7.4626276,110.115063,"t","2026-04-26 10:21:56.537","2026-04-26 10:21:56.537",,"cmmu5baag0002jp04tu1z121e",
"cmofmckam00atlb04jcsobmxl","cmofmckaj00arlb04q05au7w7","cmofm59sq0013li04z5bpwvg7","2025-07-10 00:00:00","TGH2","Padi",,"687660",,-7.667453,110.580849,"t","2026-04-26 10:21:56.542","2026-04-26 10:21:56.542",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmckat00axlb04dtt134vy","cmofmckaq00avlb04z9nu4if9","cmofipnzp00jrl204x1jwaor4","2025-07-10 00:00:00","TGH2","Padi",,"120415",,-7.667403,110.585736,"t","2026-04-26 10:21:56.55","2026-04-26 10:21:56.55",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmcklo00b1lb04oticuoho","cmofmcklk00azlb047zoh5zu9","cmofm5a2o0014li04p0z0ryxr","2025-07-22 00:00:00","TGH3","Cabai",,"260817",,-7.4261976,110.0931695,"t","2026-04-26 10:21:56.94","2026-04-26 10:21:56.94",,"cmmu5baag0002jp04tu1z121e",
"cmofmcklv00b5lb049z1s1zb9","cmofmckls00b3lb042csp7zdv","cmofm5a2r0015li04uipzjcoi","2025-07-28 00:00:00","TGH3","Cabai",,"462208",,-7.462593,110.1149876,"t","2026-04-26 10:21:56.947","2026-04-26 10:21:56.947",,"cmmu5baag0002jp04tu1z121e",
"cmofmckm200b9lb04z9571jcy","cmofmckly00b7lb04xc9hbumz","cmofiprjl017wl2046djhd3rt","2025-07-28 00:00:00","TGH3","Cabai",,"743270",,-7.4627158,110.1151252,"t","2026-04-26 10:21:56.954","2026-04-26 10:21:56.954",,"cmmu5baag0002jp04tu1z121e",
"cmofmckm800bdlb048ks3aqls","cmofmckm500bblb042ghb40kh","cmofm5a2u0016li04i4lca1o3","2025-07-28 00:00:00","TGH3","Cabai",,"581980",,-7.4627158,110.1151252,"t","2026-04-26 10:21:56.96","2026-04-26 10:21:56.96",,"cmmu5baag0002jp04tu1z121e",
"cmofmckme00bhlb040oli1j5h","cmofmckmb00bflb04emkmvxuu","cmofipoqn00l3l204ll980491","2025-07-16 00:00:00","TGH2","Cabai",,"2824",,-7.54592391,110.982659,"t","2026-04-26 10:21:56.966","2026-04-26 10:21:56.966",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmckmm00bllb04ykvkwlrr","cmofmckmh00bjlb04rvmfji4y","cmofm5a2y0017li043arlkryg","2025-07-16 00:00:00","TGH2","Padi",,"644076",,-7.64313,110.770122,"t","2026-04-26 10:21:56.974","2026-04-26 10:21:56.974",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmckn300bplb04ofs2gkj6","cmofmckmp00bnlb04qidj5uvs","cmofm5a310018li04x7glq03a","2025-07-16 00:00:00","TGH2","Padi",,"152806",,-7.650425,110.77121,"t","2026-04-26 10:21:56.991","2026-04-26 10:21:56.991",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmcknb00btlb04nsqkj7fp","cmofmckn700brlb04om18es8i","cmofm5a340019li04kior5b1t","2025-07-16 00:00:00","TGH2","Padi",,"972428",,-7.65035,110.771057,"t","2026-04-26 10:21:56.999","2026-04-26 10:21:56.999",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmckni00bxlb04wtncvln2","cmofmckne00bvlb04scearggo","cmofm5a36001ali04iv6xbrwr","2025-07-16 00:00:00","TGH2","Padi",,"931180",,-7.650392,110.771141,"t","2026-04-26 10:21:57.006","2026-04-26 10:21:57.006",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmckno00c1lb04x2ruwb6t","cmofmcknl00bzlb04twcawq68","cmofm5a39001bli04mwwb9ivb","2025-07-16 00:00:00","TGH2","Padi",,"961137",,-7.667687,110.583567,"t","2026-04-26 10:21:57.013","2026-04-26 10:21:57.013",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmcknu00c5lb04kbdxbayu","cmofmcknr00c3lb04y2ltnikz","cmofipmit009fl204bv7rd4wa","2025-07-17 00:00:00","TGH2","Padi",,"166045",,-7.6678989,110.5806583,"t","2026-04-26 10:21:57.019","2026-04-26 10:21:57.019",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmcko100c9lb0447og11j5","cmofmcknx00c7lb04ytqhghv1","cmofm5a3c001cli04y6bu4trj","2025-07-17 00:00:00","TGH2","Padi",,"614525",,-7.6590596,110.5931496,"t","2026-04-26 10:21:57.025","2026-04-26 10:21:57.025",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmcko700cdlb04r29g79xk","cmofmcko400cblb04ettfagtj","cmofm5a3f001dli0424ud85lg","2025-07-17 00:00:00","TGH2","Padi",,"175974",,-7.6575463,110.5944025,"t","2026-04-26 10:21:57.031","2026-04-26 10:21:57.031",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmckod00chlb047dhk8nh6","cmofmckoa00cflb04ulswmlcc","cmofm5a3h001eli04qtlirlma","2025-07-19 00:00:00","TGH3","Cabai",,"274332",,-7.4354949,110.1011682,"t","2026-04-26 10:21:57.037","2026-04-26 10:21:57.037",,"cmmu5baag0002jp04tu1z121e",
"cmofmckok00cllb04070w7vad","cmofmckog00cjlb04hazqeo9u","cmofiposo00lrl204hjcx4dm6","2025-07-19 00:00:00","TGH3","Bawang daun",,"133497",,-7.4214967,110.0754936,"t","2026-04-26 10:21:57.044","2026-04-26 10:21:57.044",,"cmmu5baag0002jp04tu1z121e",
"cmofmckor00cplb04o99sv0cl","cmofmckon00cnlb04mg9rgutn","cmofm5a3k001fli04tijo1cor","2025-07-17 00:00:00","TGH2","Padi",,"186863",,-7.6567988,110.5938095,"t","2026-04-26 10:21:57.051","2026-04-26 10:21:57.051",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmckox00ctlb04a34hf1s9","cmofmckou00crlb04rlin6y1n","cmofipota00lzl204m1dmn54d","2025-07-15 00:00:00","TGH3","Cabai, Tomat",,"291898",,-7.4574538,110.1119298,"t","2026-04-26 10:21:57.057","2026-04-26 10:21:57.057",,"cmmu5baag0002jp04tu1z121e",
"cmofmckp300cxlb04d99rwy0e","cmofmckp000cvlb049xuo0wvn","cmofm5a3o001gli04bqdmsjnj","2025-07-17 00:00:00","TGH2","Jagung",,"287669",,-7.632823,110.566456,"t","2026-04-26 10:21:57.064","2026-04-26 10:21:57.064",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmckpa00d1lb04p60pkj5s","cmofmckp700czlb04q4ag3hp5","cmofm5a3q001hli04cl97218x","2025-07-17 00:00:00","TGH2","Padi",,"568748",,-7.657757,110.596435,"t","2026-04-26 10:21:57.07","2026-04-26 10:21:57.07",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmckpg00d5lb0496yzr7bb","cmofmckpd00d3lb04b92lcdy3","cmofiplqb0053l204ly8pqtvb","2025-07-24 00:00:00","TGH2","Tomat",,"266177",,-7.66847,110.580568,"t","2026-04-26 10:21:57.077","2026-04-26 10:21:57.077",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmckyv00d9lb04n3t4ayiq","cmofmckys00d7lb04uc0czp2y","cmofipp4900q8l204i7v4ksi7","2025-07-25 00:00:00","TGH2","Jagung",,"668862",,-7.545608,110.968928,"t","2026-04-26 10:21:57.415","2026-04-26 10:21:57.415",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmckz100ddlb044ajexz3o","cmofmckyy00dblb04s62amk7o","cmofm5adp001ili04kwm2gg3n","2025-08-30 00:00:00","TGH2","Padi",,"101623",,-7.6723043,110.5890211,"t","2026-04-26 10:21:57.422","2026-04-26 10:21:57.422",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmckz800dhlb04q62itvim","cmofmckz400dflb044qdn2n9y","cmofipovh00mtl2046y6eqr1w","2025-07-24 00:00:00","TGH3","Cabai",,"462358",,-7.4598492,110.1132707,"t","2026-04-26 10:21:57.429","2026-04-26 10:21:57.429",,"cmmu5baag0002jp04tu1z121e",
"cmofmckzf00dllb04vyrdg5pe","cmofmckzc00djlb04rka7mmf0","cmofipovp00mwl204awikdo0y","2025-08-02 00:00:00","TGH2","Padi",,"274239",,-7.6726761,110.587788,"t","2026-04-26 10:21:57.435","2026-04-26 10:21:57.435",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmckzl00dplb04i6tw8bnv","cmofmckzi00dnlb04gua9icw5","cmofipox500ndl2044mxfqw1u","2025-08-02 00:00:00","TGH3","Cabai",,"588975",,-7.4483857,110.1117817,"t","2026-04-26 10:21:57.441","2026-04-26 10:21:57.441",,"cmmu5baag0002jp04tu1z121e",
"cmofmckzr00dtlb04a4xw704v","cmofmckzo00drlb04d5xjqn5n","cmofipmsg00d2l2042cgrubbf","2025-08-02 00:00:00","TGH2","Padi",,"354878",,-7.6734894,110.5814732,"t","2026-04-26 10:21:57.447","2026-04-26 10:21:57.447",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmckzx00dxlb04ii0ymuds","cmofmckzu00dvlb0499jp0fib","cmofipzr202k1l204bns83yz8","2025-08-03 00:00:00","TGH2","Padi",,"696357",,-7.677096,110.574001,"t","2026-04-26 10:21:57.453","2026-04-26 10:21:57.453",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmcl0300e1lb04658bnfl6","cmofmcl0000dzlb04mlj4bdgz","cmofm5adu001jli04myq3ncqk","2025-08-03 00:00:00","TGH2","Padi",,"555050",,-7.67714,110.574001,"t","2026-04-26 10:21:57.46","2026-04-26 10:21:57.46",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmcl0c00e5lb04aoa0fc8b","cmofmcl0800e3lb04eez4vmzg","cmofm5ady001kli04xzvfed9x","2025-08-03 00:00:00","TGH2","Padi",,"20926",,-7.677154,110.57439,"t","2026-04-26 10:21:57.468","2026-04-26 10:21:57.468",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmcl0i00e9lb0480s0nt5d","cmofmcl0f00e7lb04t33rakh3","cmofm5ae2001lli044i4g3aqe","2025-08-03 00:00:00","TGH2","Padi",,"398012",,-7.6821429,110.5732337,"t","2026-04-26 10:21:57.475","2026-04-26 10:21:57.475",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmcl0s00edlb04sld01wus","cmofmcl0p00eblb04cve85a7y","cmofm5ae6001mli04vf49vb4t","2025-08-03 00:00:00","TGH2","Jagung",,"799565",,-7.5505342,110.9673482,"t","2026-04-26 10:21:57.484","2026-04-26 10:21:57.484",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmcl0z00ehlb04m7p4qrv2","cmofmcl0w00eflb042pjdj95i","cmofm5ae9001nli04paa33kyt","2025-08-03 00:00:00","TGH2","Jagung",,"118977",,-7.5505342,110.9673482,"t","2026-04-26 10:21:57.491","2026-04-26 10:21:57.491",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmcl1500ellb042gqjt14e","cmofmcl1200ejlb045qww1mvf","cmofm5aec001oli04a5wfkjbf","2025-08-04 00:00:00","TGH3","Cabai",,"703778",,-7.4502153,110.1248366,"t","2026-04-26 10:21:57.498","2026-04-26 10:21:57.498",,"cmmu5baag0002jp04tu1z121e",
"cmofmcl1c00eplb04uvne1k9t","cmofmcl1900enlb045vnbl4p8","cmofm5aef001pli04uzs8sts8","2025-08-04 00:00:00","TGH3","Cabai",,"849736",,-7.462655,110.1150671,"t","2026-04-26 10:21:57.504","2026-04-26 10:21:57.504",,"cmmu5baag0002jp04tu1z121e",
"cmofmcl1i00etlb04htsdr2p0","cmofmcl1f00erlb049abitmsl","cmofm5aej001qli0456873gcd","2025-08-06 00:00:00","TGH3","Cabai",,"104465",,-7.4450759,110.0996983,"t","2026-04-26 10:21:57.511","2026-04-26 10:21:57.511",,"cmmu5baag0002jp04tu1z121e",
"cmofmcl1p00exlb04aakgaors","cmofmcl1m00evlb04s7s8sfnk","cmofiplnw0046l2040yocn620","2025-08-06 00:00:00","TGH2","Padi",,"208715",,-7.6756413,110.5819585,"t","2026-04-26 10:21:57.517","2026-04-26 10:21:57.517",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmcl1v00f1lb04cbtlclwr","cmofmcl1s00ezlb041m3g9jrj","cmofipoyz00o3l204iwd6bn8c","2025-08-06 00:00:00","TGH2","Padi",,"712119",,-7.6611172,110.5879762,"t","2026-04-26 10:21:57.523","2026-04-26 10:21:57.523",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmcl2100f5lb04qs4xnc49","cmofmcl1y00f3lb04d8h660nm","cmofm5aeo001rli04jdxzy921","2025-08-07 00:00:00","TGH2","Padi",,"334859",,-7.6680004,110.5952519,"t","2026-04-26 10:21:57.53","2026-04-26 10:21:57.53",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmcl2700f9lb04d0hck8p3","cmofmcl2400f7lb048k3o8642","cmofm5aer001sli0408ji2f5f","2025-08-08 00:00:00","TGH2","Cabai",,"120099",,-7.6672463,110.5828193,"t","2026-04-26 10:21:57.536","2026-04-26 10:21:57.536",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmcl2d00fdlb04bhm375qa","cmofmcl2a00fblb04cvbm3kj8","cmofm5aev001tli04m8ikvs2g","2025-08-08 00:00:00","TGH3","Padi",,"344448",,-7.4546606,110.1275574,"t","2026-04-26 10:21:57.542","2026-04-26 10:21:57.542",,"cmmu5baag0002jp04tu1z121e",
"cmofmclbj00fhlb04zczonnyl","cmofmclbg00fflb04qgp3qpqr","cmofm5ao8001uli048k2lj4cu","2025-08-09 00:00:00","TGH3","Cabai",,"442232",,-7.4386405,110.1107424,"t","2026-04-26 10:21:57.872","2026-04-26 10:21:57.872",,"cmmu5baag0002jp04tu1z121e",
"cmofmclbq00fllb048nbbamjx","cmofmclbn00fjlb04zzru0hru","cmofiplnw0046l2040yocn620","2025-08-10 00:00:00","TGH4","Cabai, Onclang",,"467156",,-7.4546069,110.127497,"t","2026-04-26 10:21:57.878","2026-04-26 10:21:57.878",,"cmmu5bdk90003jp04wwmqip3w",
"cmofmclbw00fplb04nmab26ld","cmofmclbt00fnlb044pr0mobe","cmofipozp00oel204nmacw44f","2025-08-12 00:00:00","TGH4","Cabai",,"563097",,-7.4670866,110.1296499,"t","2026-04-26 10:21:57.884","2026-04-26 10:21:57.884",,"cmmu5bdk90003jp04wwmqip3w",
"cmofmclc200ftlb04bj8rvjhn","cmofmclbz00frlb04iktb9ff1","cmofm5aoc001vli042waipqwt","2025-08-08 00:00:00","TGH3","Cabai",,"567230",,-7.4548705,110.1276206,"t","2026-04-26 10:21:57.891","2026-04-26 10:21:57.891",,"cmmu5baag0002jp04tu1z121e",
"cmofmclc900fxlb0435ixw4z9","cmofmclc500fvlb04n0fpri7k","cmofiq2gy032jl204ys3l3wdx","2025-08-08 00:00:00","TGH3","Padi",,"646951",,-7.4548705,110.1276206,"t","2026-04-26 10:21:57.897","2026-04-26 10:21:57.897",,"cmmu5baag0002jp04tu1z121e",
"cmofmclcf00g1lb040oysti6i","cmofmclcc00fzlb04bigcgpmq","cmofm5aof001wli04mzh1aaql","2025-08-11 00:00:00","TGH4","Cabai, Alpukat",,"55456",,-7.4625983,110.1150419,"t","2026-04-26 10:21:57.904","2026-04-26 10:21:57.904",,"cmmu5bdk90003jp04wwmqip3w",
"cmofmclcl00g5lb046ri3lxay","cmofmclci00g3lb04rosj5ne7","cmofm5aoi001xli049lbqkfq8","2025-08-11 00:00:00","TGH2","Padi",,"531523",,-7.6611172,110.5879762,"t","2026-04-26 10:21:57.909","2026-04-26 10:21:57.909",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmclcr00g9lb0461j6ap3n","cmofmclco00g7lb04pkr7420g","cmofm5aol001yli048ru0n775","2025-08-13 00:00:00","TGH2","Padi",,"365159",,-7.6592781,110.5958389,"t","2026-04-26 10:21:57.915","2026-04-26 10:21:57.915",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmclcz00gdlb04x0aofct0","cmofmclcu00gblb04zyybcuw8","cmofm5aoo001zli04cnilkiay","2025-08-13 00:00:00","TGH2","Padi",,"21984",,-7.6592674,110.595668,"t","2026-04-26 10:21:57.921","2026-04-26 10:21:57.921",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmcld500ghlb04xp1zhflk","cmofmcld200gflb04tdy1ussf","cmofm5aor0020li045vs3scox","2025-08-13 00:00:00","TGH2","Padi",,"79852",,-7.659167,110.5959366,"t","2026-04-26 10:21:57.929","2026-04-26 10:21:57.929",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmcldc00gllb04fzn64a0o","cmofmcld800gjlb04zvklxepk","cmofm5aov0021li04ig5ouraw","2025-08-13 00:00:00","TGH2","Padi",,"560862",,-7.6559858,110.5952881,"t","2026-04-26 10:21:57.936","2026-04-26 10:21:57.936",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmcldi00gplb04m2wqoh6q","cmofmcldf00gnlb04otwr1q2l","cmofm5aoy0022li0478wwfllm","2025-08-13 00:00:00","TGH4","Cabai",,"545558",,-7.4675449,110.1406455,"t","2026-04-26 10:21:57.942","2026-04-26 10:21:57.942",,"cmmu5bdk90003jp04wwmqip3w",
"cmofmcldo00gtlb043qffehj9","cmofmcldl00grlb04docrgnw0","cmofiptf201g0l2041ks603ng","2025-08-13 00:00:00","TGH2","Padi",,"249443",,-7.6560736,110.5953814,"t","2026-04-26 10:21:57.949","2026-04-26 10:21:57.949",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmcldv00gxlb04h97ppk3p","cmofmclds00gvlb04k36i4ed3","cmofiptcy01fhl204qf23h18d","2025-08-13 00:00:00","TGH4","Cabai, Padi",,"423842",,-7.4540738,110.1270441,"t","2026-04-26 10:21:57.955","2026-04-26 10:21:57.955",,"cmmu5bdk90003jp04wwmqip3w",
"cmofmcle100h1lb049y59851s","cmofmcldy00gzlb041rc4gis1","cmofipldg000ll204a64a79sc","2025-08-14 00:00:00","TGH2","Padi",,"78284",,-7.6592263,110.5958654,"t","2026-04-26 10:21:57.961","2026-04-26 10:21:57.961",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmcle700h5lb04iabwyzu1","cmofmcle400h3lb04u15kbycd","cmofm5ap10023li04cpph0z8a","2025-08-14 00:00:00","TGH4","Cabai",,"114115",,-7.4670866,110.1296499,"t","2026-04-26 10:21:57.967","2026-04-26 10:21:57.967",,"cmmu5bdk90003jp04wwmqip3w",
"cmofmclee00h9lb043w7oblbc","cmofmcleb00h7lb04o96cni4x","cmofm5ap40024li04j2qwr11l","2025-08-14 00:00:00","TGH4","Cabai",,"920601",,-7.4520816,110.1285331,"t","2026-04-26 10:21:57.974","2026-04-26 10:21:57.974",,"cmmu5bdk90003jp04wwmqip3w",
"cmofmclek00hdlb041aui7o3t","cmofmcleh00hblb04rssut78c","cmofm5ap70025li04xwbs9jic","2025-08-23 00:00:00","TGH3","Cabai",,"328689",,-7.4557064,110.1282368,"t","2026-04-26 10:21:57.981","2026-04-26 10:21:57.981",,"cmmu5baag0002jp04tu1z121e",
"cmofmcleq00hhlb04w2e1hg7i","cmofmclen00hflb04x8qgk1yp","cmofipp1m00p7l2043d1hw016","2025-08-23 00:00:00","TGH4","Cabai",,"719136",,-7.4433696,110.1250503,"t","2026-04-26 10:21:57.987","2026-04-26 10:21:57.987",,"cmmu5bdk90003jp04wwmqip3w",
"cmofmclex00hllb04f6cp029g","cmofmcleu00hjlb0456u53b6l","cmofipnho00dnl204465bcpvp","2025-08-25 00:00:00","TGH2","Padi",,"739857",,-7.6592466,110.5958082,"t","2026-04-26 10:21:57.994","2026-04-26 10:21:57.994",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmcloa00hplb041szf6p1n","cmofmclo700hnlb04d9sujv3y","cmofm5ayz0026li04n1btb0w8","2025-08-19 00:00:00","TGH4","Cabai",,"828787",,-7.4540738,110.1270441,"t","2026-04-26 10:21:58.331","2026-04-26 10:21:58.331",,"cmmu5bdk90003jp04wwmqip3w",
"cmofmcloh00htlb04erw7bx3q","cmofmclod00hrlb043ph7cihn","cmofiq8tn046dl204a3tnvyga","2025-08-19 00:00:00","TGH2","Padi",,"635361",,-7.6591686,110.5959358,"t","2026-04-26 10:21:58.337","2026-04-26 10:21:58.337",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmclon00hxlb04bkspp6vo","cmofmclok00hvlb0489mivcco","cmofipldg000ll204a64a79sc","2025-08-19 00:00:00","TGH2","Padi",,"686922",,-7.659286,110.5957637,"t","2026-04-26 10:21:58.344","2026-04-26 10:21:58.344",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmclou00i1lb0431cxz9yt","cmofmclor00hzlb040xqw6cjh","cmofm5az30027li04hko37gjb","2025-08-20 00:00:00","TGH2","Padi",,"84598",,-7.6617567,110.5950395,"t","2026-04-26 10:21:58.351","2026-04-26 10:21:58.351",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmclp100i5lb040eonl1tx","cmofmclox00i3lb04b2wv6gd6","cmofm5az60028li04rrpby94n","2025-08-20 00:00:00","TGH4","Cabai",,"888759",,-7.4665727,110.1337447,"t","2026-04-26 10:21:58.357","2026-04-26 10:21:58.357",,"cmmu5bdk90003jp04wwmqip3w",
"cmofmclp700i9lb048iqcv9b2","cmofmclp400i7lb04ovkxkdqq","cmofipp0400okl204io81i04o","2025-08-21 00:00:00","TGH2","Padi",,"538535",,-7.6589006,110.5967938,"t","2026-04-26 10:21:58.363","2026-04-26 10:21:58.363",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmclpd00idlb04fa2ze1hf","cmofmclpa00iblb04ftxrgxmp","cmofm5aza0029li04j6tzeweo","2025-08-21 00:00:00","TGH4","Cabai",,"459651",,-7.4620656,110.1274163,"t","2026-04-26 10:21:58.37","2026-04-26 10:21:58.37",,"cmmu5bdk90003jp04wwmqip3w",
"cmofmclpk00ihlb04u91htb0h","cmofmclpg00iflb048ajt9jgz","cmofippv200trl2041npadd7z","2025-08-21 00:00:00","TGH4","Cabai",,"26983",,-7.45567,110.1283172,"t","2026-04-26 10:21:58.376","2026-04-26 10:21:58.376",,"cmmu5bdk90003jp04wwmqip3w",
"cmofmclpp00illb04x5y0bd1x","cmofmclpm00ijlb041mzbeva0","cmofm5azd002ali046yeboru8","2025-08-22 00:00:00","TGH4","Cabai, Tembakau",,"834364",,-7.4246835,110.0913083,"t","2026-04-26 10:21:58.382","2026-04-26 10:21:58.382",,"cmmu5bdk90003jp04wwmqip3w",
"cmofmclpv00iplb04wgaiofra","cmofmclps00inlb04ua24ygrc","cmofiplnw0046l2040yocn620","2025-08-14 00:00:00","TGH4","Cabai, Oncalang",,"163910",,-7.4515286,110.1266718,"t","2026-04-26 10:21:58.388","2026-04-26 10:21:58.388",,"cmmu5bdk90003jp04wwmqip3w",
"cmofmclq100itlb043c5rqyl6","cmofmclpy00irlb04zsqqzpee","cmofiptcy01fhl204qf23h18d","2025-08-14 00:00:00","TGH4","Padi",,"518661",,-7.4544876,110.1274726,"t","2026-04-26 10:21:58.394","2026-04-26 10:21:58.394",,"cmmu5bdk90003jp04wwmqip3w",
"cmofmclq700ixlb04vsvji9jq","cmofmclq400ivlb04ygq8bptn","cmofm5azh002bli04mmhc1863","2025-08-07 00:00:00","TGH2","Padi",,"880898",,-7.6680036,110.5952548,"t","2026-04-26 10:21:58.4","2026-04-26 10:21:58.4",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmclqd00j1lb046ocg8wa3","cmofmclqa00izlb047ltlkepb","cmofipp4h00qbl204thgowuiq","2025-08-27 00:00:00","TGH2","Padi",,"856029",,-7.6730276,110.5855557,"t","2026-04-26 10:21:58.405","2026-04-26 10:21:58.405",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmclqi00j5lb04y7j3uxtn","cmofmclqg00j3lb04dpkif5ot","cmofipp6600qyl204n3mde2ra","2025-08-29 00:00:00","TGH2","Jagung",,"740604",,-7.5502967,110.9672633,"t","2026-04-26 10:21:58.411","2026-04-26 10:21:58.411",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofmclqo00j9lb04pqgsuzyc","cmofmclql00j7lb0498l2jm97","cmofipo2500kol2043rqdp0z6","2025-08-29 00:00:00","TGH2","Padi",,"306991",,-7.5502967,110.9672633,"t","2026-04-26 10:21:58.417","2026-04-26 10:21:58.417",,"cmmu5b6vr0001jp04nn83ngz5",
