"id","accurateId","name","code","address","latitude","longitude","phone","notes","createdAt","updatedAt"
"cmny5d5m5002wif04gla7o1jb","C.01385","Amanah Tani Pakem Sleman","C.01385","996X+JR2 Purwobinangun, Kabupaten Sleman, Daerah Istimewa Yogyakarta",-7.638264844,110.399506342,"0895355936161",,"2026-04-14 04:54:25.71","2026-04-27 04:05:31.878"
"cmny5d5m9002xif04lphp453g","C.00168","Amarta Tani","C.00168","Getaskerep, Talang",-6.8293942,107.6369062,,,"2026-04-14 04:54:25.713","2026-04-27 04:05:31.882"
"cmny5d5mm002yif04x41acqb8","C.00111","Amay Tani","C.00111","Jl. Pringbaya Blok Pesantren RT/RW 003/001 Kel. Kapringan Kec. Krangkeng",-6.477577489,108.460598944,"085314162220",,"2026-04-14 04:54:25.726","2026-04-27 04:05:31.886"
"cmny5d5mp002zif04u41ix7x1","C.01867","Amerta - Raimanuk","C.01867","MRWW+PXX Leuntolu, Kabupaten Belu, Nusa Tenggara Tim.",-9.3031389,124.8449024,"+62 812-4660-3228",,"2026-04-14 04:54:25.73","2026-04-27 04:05:31.89"
"cmny5d5mt0030if042nlj5jx3","C.00521","Amin Tani Suruh","C.00521","JHPP+G74 Jl. Banjarsari, Kepundung, Reksosari, Kec. Suruh",-7.363765,110.585747,"085226161575",,"2026-04-14 04:54:25.733","2026-04-27 04:05:31.894"
"cmny5d5n00032if04mur1nnkf","C.01416","Amir Tani Parakan Temanggung","C.01416","P36J+V5R Depokharjo, Kabupaten Temanggung, Jawa Tengah",-7.287542477,110.080470344,"081327056402",,"2026-04-14 04:54:25.74","2026-04-27 04:05:31.902"
"cmny5d5n40033if04sv83pggv","C.00157","Amira Tani Temanggung","C.00157","Jl. Raya Parakan - Wonosobo No.226, Karang Tengah, Parakan Kauman, Kec. Parakan",-7.2856731,110.0961528,"081227881413",,"2026-04-14 04:54:25.744","2026-04-27 04:05:31.907"
"cmny5d5n70034if047sah4fo0","C.02148","Amirah Tani Imogiri Bantul","C.02148","Ngatsuro, Sriharjo, Kec. Imogiri, Kabupaten Bantul, Daerah Istimewa Yogyakarta",-7.9440463,110.3743738,"087734603090",,"2026-04-14 04:54:25.748","2026-04-27 04:05:31.91"
"cmny5d5ne0036if049d88pbqc","C.01841","Among Tani Puring Kebumen","C.01841","7G3R+F8P Kaleng, Kabupaten Kebumen, Jawa Tengah",-7.746306,109.5408333,"+62 831-9151-5475",,"2026-04-14 04:54:25.755","2026-04-27 04:05:31.918"
"cmny5d5ni0037if04zfbwsgon","C.01427","Among Tani Tlogomulyo Temanggung","C.01427","M597+72H Tanjungsari, Kabupaten Temanggung, Jawa Tengah",-7.331576815,110.162578913,"085878672222",,"2026-04-14 04:54:25.758","2026-04-27 04:05:31.922"
"cmny5d5nl0038if04jq95ebq2","C.01674","Amor Tani Limpung Batang","C.01674","XWPG+M2Q, Banaran, Babadan, Kec. Limpung, Kabupaten Batang, Jawa Tengah 51271",,,"085742370000",,"2026-04-14 04:54:25.761","2026-04-27 04:05:31.925"
"cmny5d5np0039if04arwcwdvg","NT/002","Amor Tani Temanggung","NT/002","JL. Saubari No. 58 Jetis Lor RT.02 RW.03, Parakan Kauman, Parakan",-7.284561,110.095535,"081227983502",,"2026-04-14 04:54:25.765","2026-04-27 04:05:31.929"
"cmny5d5ns003aif04t5ced30a","NT/003","Amor Tani Wonosobo","NT/003","
Wonosobo Jawa Tengah
Indonesia",-7.3476765,109.8784947,,,"2026-04-14 04:54:25.769","2026-04-27 04:05:31.933"
"cmny5d5nw003bif04v1j87gjf","C.00932","Ana Putra Demak","C.00932","Palem, Raji, Demak Sub-District, Demak Regency, Central Java 59517",-6.8547679,110.6805848,"082119534296",,"2026-04-14 04:54:25.772","2026-04-27 04:05:31.936"
"cmny5d5nz003cif04s05gic0s","C.00492","Ana Tani","C.00492","Ds, Wates, Kradenan, Kec. Kradenan",-7.150086518,111.147523526,"+62 821-3472-2239",,"2026-04-14 04:54:25.775","2026-04-27 04:05:31.94"
"cmny5d5o2003dif04jox4jnl8","C.01616","Anama Jaya Grobogan","C.01616","XXPC+HRW Lebak, Kabupaten Grobogan, Jawa Tengah",-7.0131358,110.9714138,"083128804925",,"2026-04-14 04:54:25.779","2026-04-27 04:05:31.943"
"cmny5d5o5003eif04iuersv8d","C.02264","Andara Tani Dempet Demak","C.02264","Jl. Cangkring Pos-Tompe depan Gapura Dusun Pojok, Area Sawah, Kramat, Kec. Dempet, Kabupaten Demak, Jawa Tengah 59573",-6.9318941,110.7521156,"082111666629",,"2026-04-14 04:54:25.782","2026-04-27 04:05:31.947"
"cmny5d5o9003fif04dqhjvegm","C.00250","Andi Tani Demak","C.00250","Jl. Demak - Welahan, Geneng, Kec. Mijen",-6.8547917,110.7172898,"+62 822-4348-0370",,"2026-04-14 04:54:25.786","2026-04-27 04:05:31.951"
"cmny5d5od003gif04kbxls7p3","C.01659","Andi Tani Kuwarasan Kebumen","C.01659","9GHM+9CM, Kedawung, Sawangan, Kec. Kuwarasan, Kabupaten Kebumen, Jawa Tengah 54366",-7.6215394,109.533557,"081915027797",,"2026-04-14 04:54:25.789","2026-04-27 04:05:31.955"
"cmny5d5og003hif04iiv5i4cs","NT/140","Andik","NT/140","Semarang",-7.0087042,110.3447949,,,"2026-04-14 04:54:25.793","2026-04-27 04:05:31.96"
"cmny5d5ok003iif048kk5l3f8","C.00724","Andin Tani","C.00724","Welahan, Geneng, Kec. Mijen",-6.85457865,110.717321981,"082243480370",,"2026-04-14 04:54:25.796","2026-04-27 04:05:31.964"
"cmny5d5on003jif04nysv3dz6","C.01095","Andini Tani Wonosobo","C.01095","PV82+6M4, RT.18/RW.05, Pasarlawas, Binangun, Kec. Watumalang, Kabupaten Wonosobo, Jawa Tengah 56352",-7.2844816,109.851692,"+62 815-4844-9832",,"2026-04-14 04:54:25.8","2026-04-27 04:05:31.967"
"cmny5d5or003kif04ien608sw","NT/128","Andreas Anggit","NT/128","Semarang",-7.0087042,110.3447949,,,"2026-04-14 04:54:25.803","2026-04-27 04:05:31.971"
"cmny5d5ov003lif041ncnlqu8","NT/146","Andri","NT/146","Semarang",-7.0087042,110.3447949,,,"2026-04-14 04:54:25.807","2026-04-27 04:05:31.976"
"cmny5d5oy003mif041rq3jaoy","C.01333","Aneka Tani Banyumas","C.01333","G7GM+2F9, Jl. Suwarjono, Dusun II, Pekaja, Kec. Kalibagor",-7.474762165,109.283783315,"+62 857-4104-5419",,"2026-04-14 04:54:25.81","2026-04-27 04:05:31.979"
"cmny5d5p2003nif04redt2p78","C.00776","Aneka Tani Makmur","C.00776","Puntingan, Grabag, Kec. Grabag, Kabupaten Magelang, Jawa Tengah 56196komplek terminal Grabag",-7.3710943,110.3255477,"082325017067",,"2026-04-14 04:54:25.814","2026-04-27 04:05:31.983"
"cmny5d5p5003oif044saqpdn3","C.00413","Aneka Tani Pemalang","C.00413","Raya, Banyumudal, Moga",-7.1235738,109.2459566,"+62 823-2495-6138",,"2026-04-14 04:54:25.817","2026-04-27 04:05:31.987"
"cmny5d5p8003pif04t3dhzc6k","C.00611","Ani Tani Suruh","C.00611","Watuagung, Suruh, Kecamatan Suruh",-7.357022538,110.563048806,"085540407839",,"2026-04-14 04:54:25.82","2026-04-27 04:05:31.991"
"cmny5d5pb003qif04meslvqcd","C.01268","Anisa Lestari Sukolilo Pati","C.01268","3WFP+MCM Kedumulyo, Kabupaten Pati, Jawa Tengah",-6.925661817,110.935984884,"+62 857-2717-2735",,"2026-04-14 04:54:25.824","2026-04-27 04:05:31.994"
"cmny5d5pf003rif04ur2hyu2i","NT/110","Anjar","NT/110","Semarang",-7.0087042,110.3447949,,,"2026-04-14 04:54:25.827","2026-04-27 04:05:31.998"
"cmny5d5pi003sif04ztbbiei2","C.00965","Annafis Tani Karanganyar","C.00965","Pojok, Munggur, Mojogedang",-7.534884867,110.989804257,"+62 853-2781-0888",,"2026-04-14 04:54:25.831","2026-04-27 04:05:32.001"
"cmny5d5pm003tif04eoqbeyg2","C.00770","Annanjih","C.00770","Ruwit Rt 001 Rw 004 Kel. Ruwit Kec. Wedung",-6.819304061,110.626590486,"082221116440",,"2026-04-14 04:54:25.834","2026-04-27 04:05:32.005"
"cmny5d5pq003uif04iroi5scq","C.01956","Annida - Pringgarata","C.01956","96JF+J4P Sintung, Central Lombok Regency, West Nusa Tenggara",-8.618407,116.2202571,"+62 818-0360-5052",,"2026-04-14 04:54:25.838","2026-04-27 04:05:32.008"
"cmny5d5px003wif0481of6o19","NT/005","Anugerah Purwokerto","NT/005","Jl. Sokaraja Tengah Rt 002 / Rw 004 Kel. Sokaraja Tengah Kec. Sokaraja",-7.4576965,109.2907931,"085290908850",,"2026-04-14 04:54:25.845","2026-04-27 04:05:32.017"
"cmny5d5q0003xif04syr97efg","NT/006","Anugerah Purworejo","NT/006","72V8+652 Purworejo, Kabupaten Purworejo, Jawa Tengah",-7.7069993,110.0128292,"082120429840",,"2026-04-14 04:54:25.849","2026-04-27 04:05:32.021"
"cmny5d5q4003yif04gpqwl108","C.02591","Anugerah Tani Gatak Sukoharjo","C.02591","CP3Q+9XJ, Jl. Kyai Penjalin, Dusun II, Blimbing, Kec. Gatak, Kabupaten Sukoharjo, Jawa Tengah 57552, Indonesia",-7.5965262,110.7398801,"081331076227",,"2026-04-14 04:54:25.852","2026-04-27 04:05:32.024"
"cmny5d5q7003zif04wdebwvcr","C.01528","Anugerah Tani Lembor - Manggarai Barat","C.01528","75R8+VFJ, Jl. Ruteng, Tangge, Kecamatan Lembor, Kabupaten Manggarai Barat, Nusa Tenggara Tim.",,,"0812-4936-0725",,"2026-04-14 04:54:25.855","2026-04-27 04:05:32.028"
"cmny5d5qb0040if0457gfekrm","C.01529","Anugerah Tani Oesao - Kupang Timur","C.01529","VRM5+JJH Oesao, Kabupaten Kupang, Nusa Tenggara Tim.",-1.01298409,123.8169516,"081366366614",,"2026-04-14 04:54:25.859","2026-04-27 04:05:32.031"
"cmny5d5qe0041if04r7pce79l","C.01272","Anugerah Tani Pemalang","C.01272","Jl. Raya Desa, Karang Sembung, Mojo, Kec. Ulujami",-6.903378916,109.36054991,"+62 823-2594-5808",,"2026-04-14 04:54:25.862","2026-04-27 04:05:32.035"
"cmny5d5qi0042if041qvi75rx","C.00053","Anugrah Jaya Agro","C.00053","Jl. Pasir Kel. Pasir Kec. Demak",-6.7956727,110.6759307,"081228217188",,"2026-04-14 04:54:25.866","2026-04-27 04:05:32.038"
"cmny5d5ql0043if048bdn8k8n","C.00142","Anugrah Kaliangkrik","C.00142","Kaliangkrik Rt 1/Rw1, Kaliangkrik, Kec. Kaliangkrik",-7.4640977,110.110816,"081542560825",,"2026-04-14 04:54:25.869","2026-04-27 04:05:32.042"
"cmny5d5qo0044if04t1eti3gg","C.01046","Anugrah Sumber Tani","C.01046","Tuko",-7.131662966,111.092070715,"+62 882-2954-6480",,"2026-04-14 04:54:25.873","2026-04-27 04:05:32.045"
"cmny5d5qs0045if047kbuvogs","C.00582","Anugrah Tambakromo","C.00582","Jl. Gabus-Tambakromo, Rw. 1, Angkatan Lor, Kec. Tambakromo",-6.844653378,111.055715857,,,"2026-04-14 04:54:25.876","2026-04-27 04:05:32.049"
"cmny5d5qv0046if04lzotg0m9","C.01649","Anugrah Tani Blora","C.01649","2C7P+4CH Andongrejo, Kabupaten Blora, Jawa Tengah",-6.987165,111.436055,"081325664927",,"2026-04-14 04:54:25.88","2026-04-27 04:05:32.053"
"cmny5d5qy0047if040d3ssypr","C.02494","Anugrah Tani Gabus Grobogan","C.02494","V6R4+JH8, Ngrunut, Banjarejo, Kecamatan Gabus, Kabupaten Grobogan, Jawa Tengah 58183, Indonesia",-7.1084663,111.2064623,"085727101596",,"2026-04-14 04:54:25.883","2026-04-27 04:05:32.057"
"cmny5d5r20048if048eqk3dcf","C.00402","Anugrah Tani Jepara","C.00402","Gedangan, Kec. Welahan",-6.7864242,110.7231508,"081214296880",,"2026-04-14 04:54:25.887","2026-04-27 04:05:32.061"
"cmny5d5ra004aif04trfh9k73","C.01805","Anugrah Tani Nusantara Prembun Kebumen","C.01805","Jl. Raya Kebumen-Banyumas No.56, Tersobo Dua, Tersobo, Kec. Prembun, Kabupaten Kebumen, Jawa Tengah 54394",-7.720632,109.786785,"085135767885",,"2026-04-14 04:54:25.894","2026-04-27 04:05:32.068"
"cmny5d5re004bif04k8ni6g9d","C.00807","Anugrah Tani Pecalungan","C.00807","Pasar Salam, Sideleg Lor, Selokarto, Kec. Pecalungan, Kabupaten Batang, Jawa Tengah 51262",-7.0308836,109.8572307,"082322055613",,"2026-04-14 04:54:25.899","2026-04-27 04:05:32.072"
"cmny5d5ri004cif0474zqe7ag","C.00772","Anugrah Tani Pekalongan","C.00772","Jl. Krompeng Batursari Talun ( Depan SDN 01 Krompeng)",-7.00586,109.7299,"085640211234",,"2026-04-14 04:54:25.902","2026-04-27 04:05:32.077"
"cmny5d5rm004dif04shmfalpy","NT/007","Any Tani Jepara","NT/007","Jl. Raya Welahan Rt 001 / Rw 003 Kel. Welahan Kec. Welahan",-6.7833698,110.7213333,"08122822927",,"2026-04-14 04:54:25.906","2026-04-27 04:05:32.08"
"cmny5d5rp004eif04k7axmbq5","C.00116","Anyar Tani","C.00116","Ruko doro plaza no 2a pasar, Kasotengah, Doro, Kec. Doro",-7.0285592,109.6883646,"088239022504",,"2026-04-14 04:54:25.91","2026-04-27 04:05:32.084"
"cmny5d5rt004fif04q581ktd5","C.00978","Anyar Tani Blora","C.00978","Randublatung - Menden, Ngampon, Mendenrejo",-7.232179378,111.422448964,"+62 858-6636-8686",,"2026-04-14 04:54:25.914","2026-04-27 04:05:32.087"
"cmny5d5rx004gif04d4o75ngi","C.00321","Ape Tani Adipala","C.00321","Jatiduwur, Welahan Wetan, Kec. Adipala",-7.6822681,109.2198627,"+62 858-6571-5515",,"2026-04-14 04:54:25.917","2026-04-27 04:05:32.091"
"cmny5d5s1004hif04ijgkbs51","C.00890","Apotek Tani - Pringgarata","C.00890","Jl. Raya Pringgarata, Sepakek, Kec. Pringgarata, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83562",-8.5940744,116.2554892,"087888491999",,"2026-04-14 04:54:25.921","2026-04-27 04:05:32.095"
"cmny5d5s4004iif04y088alsh","C.00873","Apotek Tani Jepara","C.00873","RT.2/RW.2, Dorang Kidul, Dorang, Kec. Nalumsari",-6.784214279,110.757395242,"082351654049",,"2026-04-14 04:54:25.925","2026-04-27 04:05:32.098"
"cmny5d5s8004jif04j4ch4wrs","C.01768","Ardilla","C.01768",,-7.0088,110.3472259,,,"2026-04-14 04:54:25.928","2026-04-27 04:05:32.101"
"cmny5d5sb004kif04nyn51kcq","C.02001","Argo Mulyo Gemawang Temanggung","C.02001","Q574+837, Jl. Jumo, Watulapis, Jambon, Kec. Gemawang, Kabupaten Temanggung, Jawa Tengah 56283",-7.236827,110.1551029,"+62 858-0129-2197",,"2026-04-14 04:54:25.931","2026-04-27 04:05:32.105"
"cmny5d5sf004lif04wq8me762","NT/008","Argo Tani Pekalongan","NT/008","JL. Kesesi Kayubahan Timur Kantor Pos Kesesi",-7.0162728,109.512674,"082134017901",,"2026-04-14 04:54:25.935","2026-04-27 04:05:32.108"
"cmny5d5si004mif04nx0kozkn","C.01829","Argo Tani Penawangan Grobogan","C.01829","Jl. Raya Pedak, Butuh, Leyangan, Kec. Penawangan, Kabupaten Grobogan, Jawa Tengah 58161",-7.111708,110.8269176,"08129005670",,"2026-04-14 04:54:25.938","2026-04-27 04:05:32.112"
"cmny5d5sm004nif04mt7bpui5","C.01687","Ari Andhani","C.01687","Ngaliyan , Semarang",,,"0811393620",,"2026-04-14 04:54:25.942","2026-04-27 04:05:32.115"
"cmny5d5sq004oif04wdodq7aq","C.01085","Ari Tani Bantul","C.01085","Senowo, Argorejo, Kec. Sedayu.",-7.833851669,110.254032213,,,"2026-04-14 04:54:25.946","2026-04-27 04:05:32.118"
"cmny5d5st004pif04if3tm9jx","C.02313","Arief Tri Sulistyanto","C.02313",,,,,,"2026-04-14 04:54:25.949","2026-04-27 04:05:32.122"
"cmny5d5sx004qif049rpdd029","C.02011","Arin Tani Kedungbanteng Banyumas","C.02011","Dusun I, Dawuhan Wetan, Kec. Kedungbanteng, Kabupaten Banyumas, Jawa Tengah",-7.382881,109.1988331,"081391636487",,"2026-04-14 04:54:25.954","2026-04-27 04:05:32.13"
"cmny5d5t1004rif04vi68kpqn","C.02229","Arjuna Tani Kroya Cilacap","C.02229","966G+FRH Pesanggrahan, Kabupaten Cilacap, Jawa Tengah",-7.638813,109.227111,"082257969945",,"2026-04-14 04:54:25.957","2026-04-27 04:05:32.134"
"cmny5d5t4004sif0438v40lmy","C.01070","Arjuna Tani Wonosobo","C.01070","JX5R+4CG Kembaran, Kabupaten Wonosobo, Jawa Tengah",-7.391992246,109.991061842,"+62 821-3632-9647",,"2026-04-14 04:54:25.961","2026-04-27 04:05:32.138"
"cmny5d5t8004tif04xfjfsb92","C.01982","Armour Tani 1 Parakan Temanggung","C.01982","P37W+VF9 Parakan Kauman, Temanggung Regency, Central Java",-7.285333,110.0962222,"082135532144",,"2026-04-14 04:54:25.964","2026-04-27 04:05:32.141"
"cmny5d5tb004uif042una6yyn","C.01134","Armour Tani Wonosobo","C.01134","JX3F+5JJ Maduretno, Kabupaten Wonosobo, Jawa Tengah",-7.39677777,109.973957084,"+62 853-2762-5333",,"2026-04-14 04:54:25.968","2026-04-27 04:05:32.146"
"cmny5d5tf004vif047qbww1j5","C.00344","Aroma Tani Klaten","C.00344","Tlogowono, Bono, Kec. Tulung",-7.6051743,110.5955493,"+62 812-2021-4546",,"2026-04-14 04:54:25.971","2026-04-27 04:05:32.15"
"cmny5d5ti004wif0451uziisv","C.00832","Arsen Tani Jaya","C.00832","Garangan 001/001, Sokokerep, depan kecamatan wonosamodro",-7.281687731,110.651986136,"085742097768",,"2026-04-14 04:54:25.975","2026-04-27 04:05:32.154"
"cmny5d5tm004xif04rpgofby8","C.01543","Arta Jaya Kedu Temanggung","C.01543","Q44G+JVV Bojonegoro, Kabupaten Temanggung, Jawa Tengah",-7.266637,110.1229254,"081325835525",,"2026-04-14 04:54:25.978","2026-04-27 04:05:32.158"
"cmny5d5tq004yif04a65ax3c9","NT/009","Arta Tani Batang","NT/009","Kalibening RT 001 / RW 002 Kel. Kalisalak Kec. Limpung",-7.0152374,109.9152943,"085217221437 / 085641564411",,"2026-04-14 04:54:25.982","2026-04-27 04:05:32.162"
"cmny5d5tu004zif042k6rojv3","C.00077","Artani","C.00077","Gatot Subroto RT/RW 01/11 Adipala",-7.4743935,109.2969697,"085295956248",,"2026-04-14 04:54:25.986","2026-04-27 04:05:32.166"
"cmny5d5tx0050if0405c8zuf5","C.00440","Artani Wonosobo","C.00440","Mayjen Bambang Sugeng, Kurahan, Sudungdewo, Kertek",-7.374753,109.942234,"+62 822-2745-3070",,"2026-04-14 04:54:25.99","2026-04-27 04:05:32.17"
"cmny5d5u10051if046mj5q6dd","C.02294","Artha Ijo Prembun Kebumen","C.02294","RT.03/RW.01, Prembun, Bagung, Kec. Prembun, Kabupaten Kebumen, Jawa Tengah 54394",-7.7231287,109.804015,"082243602227",,"2026-04-14 04:54:25.993","2026-04-27 04:05:32.175"
"cmny5d5u40052if04nv9p7um8","C.02205","Arto Berkah Kebasen Banyumas","C.02205","Jl. Kebasen-Buntu, Randegan Lor, Randegan, Kec. Kebasen, Kabupaten Banyumas, Jawa Tengah 53172",-7.5766867,109.232691,"082225937727",,"2026-04-14 04:54:25.996","2026-04-27 04:05:32.18"
"cmny5d5u70053if04fwsvvqjj","C.00603","Arum / Agriaku","C.00603","MGWJ+RP6, Jalan ke Jembrak, Ngerangan, Jembrak, Kec. Pabelan,",-7.3068257,110.5274768,"085747437724",,"2026-04-14 04:54:25.999","2026-04-27 04:05:32.183"
"cmny5d5ua0054if04jyjzgyya","C.01056","Arum Binang Wonosobo","C.01056","MWPV+2C6 Lengkong, Kabupaten Wonosobo, Jawa Tengah",-7.314823218,109.9435278,"+62 812-2938-5454",,"2026-04-14 04:54:26.003","2026-04-27 04:05:32.187"
"cmny5d5ue0055if04s2ycnb4j","C.00014","Arum Tani","C.00014","Jl. Wonorejo Rt 011 / Rw 000 Kel. Woonorejo Kec. Kedawung",-7.4825933,111.0058233,"081233828524",,"2026-04-14 04:54:26.006","2026-04-27 04:05:32.192"
"cmny5d5uk0056if04yvfeng6t","C.01822","Arvelindo Tani Sampang Cilacap","C.01822","C682+G9J Sidasari, Kabupaten Cilacap, Jawa Tengah",-7.583667,109.2008889,"081327094095",,"2026-04-14 04:54:26.013","2026-04-27 04:05:32.196"
"cmny5d5uo0057if04acg0ei2f","C.02281","Arya Tani Karangnongko Klaten","C.02281","8HF6+977 Jagalan, Kabupaten Klaten, Jawa Tengah",-7.6765868,110.5606527,"082831098004",,"2026-04-14 04:54:26.016","2026-04-27 04:05:32.2"
"cmny5d5uv0059if04greqj7jk","C.00032","Asia Agro","C.00032","Kalibening RT 001 RW 002 Kalisalak Limpung Batang",-7.0132416,109.9142231,"085641564411",,"2026-04-14 04:54:26.024","2026-04-27 04:05:32.213"
"cmny5d5uz005aif04117i8fsc","C.01358","Asia Tani Kendal","C.01358","Kendayaan, Karangayu, Kec. Cepiring",-6.920031169,110.152776384,"+62 813-2517-2501",,"2026-04-14 04:54:26.028","2026-04-27 04:05:32.217"
"cmny5d5v3005bif04q6bq8p92","C.00654","Asmira Tani","C.00654","Blora, Keser, Kec. Tunjungan",-6.920172313,111.437902266,"+62 888-2761-964",,"2026-04-14 04:54:26.031","2026-04-27 04:05:32.221"
"cmny5d5ve005eif04103bs231","C.01675","Asyifa Tani Brebes","C.01675","Banjaratma, Bulakamba",-6.904111,108.98825,"+62 858-9955-9939",,"2026-04-14 04:54:26.042","2026-04-27 04:05:32.232"
"cmny5d5vi005fif04h3vsedpc","C.00615","Atani98 / Agriaku","C.00615","MCFJ+64H, Jalan Raya Muncul, Bendosari, Kebumen, Kecamatan Banyubiru",-7.3269933,110.4278088,"083119814468",,"2026-04-14 04:54:26.046","2026-04-27 04:05:32.236"
"cmny5d5vl005gif049wyurqkv","C.01658","Atin Kembang Jepara","C.01658","FRM7+F57 Pendem, Kabupaten Jepara, Jawa Tengah",-6.5163333,110.8129167,"085325731019",,"2026-04-14 04:54:26.049","2026-04-27 04:05:32.239"
"cmny5d5vp005hif043rnci2ez","C.00325","Atma Agriculture Bantul","C.00325","Gading Lumbung No.RT 16, Portotiro, Donotirto, Kec. Kretek",-7.9805142,110.3119109,"+62 822-2598-0099",,"2026-04-14 04:54:26.053","2026-04-27 04:05:32.243"
"cmny5d5vt005iif04ke2dl4xx","C.00092","Aulia Tani","C.00092","Panggang RT/RW 002/006 Ds. Gumiwang Kec. Purwanegara",-7.4167674,109.5934416,"081327078560",,"2026-04-14 04:54:26.057","2026-04-27 04:05:32.248"
"cmny5d5vw005jif04lk1lk2pc","C.00101","Aulia Tani Makmur","C.00101","Dukuh Cecek RT/RW 002/001 Desa Rengaspendawa, Kec. Larangan",-6.9543114,109.0142212,"085700312645",,"2026-04-14 04:54:26.06","2026-04-27 04:05:32.252"
"cmny5d5w0005kif04d7vcsdop","C.02109","Ayem Tani Cipari Cilacap","C.02109","Cipari, Kec. Cipari, Kabupaten Cilacap, Jawa Tengah",-7.4400552,108.7617435,"085291347376",,"2026-04-14 04:54:26.064","2026-04-27 04:05:32.256"
"cmny5d5w4005lif04fn4uyxwx","C.01389","Azka Mutiara Tani Purwojati Banyumas","C.01389","G42C+99F Purwojati, Kabupaten Banyumas, Jawa Tengah",-7.49879078,109.121008773,"082326381268",,"2026-04-14 04:54:26.068","2026-04-27 04:05:32.26"
"cmny5d5w7005mif04z4kfysju","C.00571","Azka Tani / Agriaku","C.00571","Ngrajeg, Kayen, Kec. Juwangi",-7.192033,110.7781556,"085328885579",,"2026-04-14 04:54:26.072","2026-04-27 04:05:32.264"
"cmny5d5wb005nif04popdphzi","C.01339","Azka Tani Bansari Temanggung","C.01339","P393+285 Bansari, Temanggung Regency, Central Java",-7.282285959,110.053404015,"08587763277",,"2026-04-14 04:54:26.075","2026-04-27 04:05:32.268"
"cmny5d5we005oif04lkyk3hc3","C.00747","Azzam Tani Brebes","C.00747","Dusun I, Kupu, Wanasari",-6.856188,109.0147485,"+62 852-9040-6486",,"2026-04-14 04:54:26.079","2026-04-27 04:05:32.272"
"cmny5d5wi005pif04p07lkhh3","C.02411","Bagja Tani Wanareja Cilacap","C.02411","Cilongkrang Barat, Cilongkrang, Kec. Wanareja, Kabupaten Cilacap, Jawa Tengah",-7.4076685,108.7107831,"083827658171",,"2026-04-14 04:54:26.082","2026-04-27 04:05:32.276"
"cmny5d5wl005qif04joxion3u","C.05152","Bagus Makmur Ngmplak Sleman","C.05152","8F72+C4C, Jl. Punokawan, Balong, Bimomartani, Kec. Ngemplak, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55584, Indonesia",-7.6864422,110.4502754,,,"2026-04-14 04:54:26.086","2026-04-27 04:05:32.28"
"cmny5d5wp005rif0490fqv885","C.02441","Bagus Putra Tani Losari Brebes","C.02441","Jl. Pusponegoro, Kedungneng, Kec. Losari, Kabupaten Brebes, Jawa Tengah 52255",-6.8761181,108.798193,"087783152358",,"2026-04-14 04:54:26.089","2026-04-27 04:05:32.284"
"cmny5d5ws005sif04fc69ylcw","C.01996","Bagus Tani Songgom Brebes","C.01996","227V+RM2, Dukuhmaja, Kec. Songgom, Kabupaten Brebes, Jawa Tengah 52266",-6.985482,109.0441537,"+62 823-3969-9019",,"2026-04-14 04:54:26.093","2026-04-27 04:05:32.288"
"cmny5d5ww005tif041sbppj8x","C.01736","Baheera Tani Mirit Kebumen","C.01736","RT.05/03/RW.Pedukuan, Tegal, Wirogaten, Kec. Mirit, Kabupaten Kebumen, Jawa Tengah 54396",-7.77466,109.7641043,"085870245215",,"2026-04-14 04:54:26.096","2026-04-27 04:05:32.291"
"cmny5d5wz005uif04ks3m5j8t","C.01503","Bak Ringin Musuk Boyolali","C.01503","No.13/03, Dusun II, Ringinlarik, Kec. Musuk",-7.5592282,110.5401498,"+62 812-2633-5333",,"2026-04-14 04:54:26.1","2026-04-27 04:05:32.295"
"cmny5d5x3005vif04zwqdwyiz","C.00015","Bako Tani Rembang","C.00015","8C2X+V9H Soditan, Kabupaten Rembang, Jawa Tengah",-6.7192759,111.286141,"081326030032",,"2026-04-14 04:54:26.103","2026-04-27 04:05:32.298"
"cmny5d5xd005wif046qcxi4q5","C.00253","Bancar Tani Purbalingga","C.00253","Jl. Jend. Sudirman No.212, Bancar, Kec. Purbalingga",-7.391137,109.3725418,"+62 811-260-049",,"2026-04-14 04:54:26.113","2026-04-27 04:05:32.302"
"cmny5d5xg005xif04j8znncnb","C.01942","Bandar Tani Kemiri Purworejo","C.01942","8WJX+V8C Winong, Kabupaten Purworejo, Jawa Tengah",-7.667806,109.94825,"+62 823-2354-4265",,"2026-04-14 04:54:26.117","2026-04-27 04:05:32.306"
