"id","userId","title","message","link","isRead","createdAt"
"cmp3dci2b000fju04xnazpp27","cmmvjyntc0001l704r738ouwy","🔄 Penyesuaian Stok","Stok Heko 50 SC 1 L disesuaikan sebesar +297 PCS.
Keterangan: Penyesuaian","/dashboard/stock/history","t","2026-05-13 01:16:25.331"
"cmp3dc5fe000bju0468wtvwbc","cmmvjyntc0001l704r738ouwy","🔄 Penyesuaian Stok","Stok Heko 50 SC 1 L disesuaikan sebesar +3 PCS.
Keterangan: Penyesuaian","/dashboard/stock/history","t","2026-05-13 01:16:08.955"
"cmpaxlk1j000nk104vs6w8dwj","cmn2ut4aa0013jy04kr1572fk","🔄 Penyesuaian Stok","Stok Nefos 45 WP 500 gr disesuaikan sebesar +998 Bks.
Keterangan: penyesuaian","/dashboard/stock/history","f","2026-05-18 08:17:43.352"
"cmpaxlk1t000rk104ju0c5awc","cmn2ut4aa0013jy04kr1572fk","🔄 Penyesuaian Stok","Stok Belko 500 ml disesuaikan sebesar +998 PCS.
Keterangan: penyesuaian","/dashboard/stock/history","f","2026-05-18 08:17:43.361"
"cmpaxlk24000vk10407s6wtjd","cmn2ut4aa0013jy04kr1572fk","🔄 Penyesuaian Stok","Stok Biogent 50 SC 1 L disesuaikan sebesar +989 PCS.
Keterangan: penyesuaian","/dashboard/stock/history","f","2026-05-18 08:17:43.373"
"cmowcaqsa0014jm04fsg78ysl","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Putri Ayuning Sekar telah menyimpan realisasi demo plot untuk petani Nurkholip.","/dashboard/demoplot/detail/cmowcaqra000njm04psu3tupj","t","2026-05-08 03:12:40.474"
"cmowcd9ox001ql8041mwltiff","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Putri Ayuning Sekar telah menyimpan realisasi demo plot untuk petani Supali.","/dashboard/demoplot/detail/cmowcd9nu0019l804j0ihbovg","t","2026-05-08 03:14:38.289"
"cmowemi7g000fih046hs4lx7m","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Putri Ayuning Sekar telah menyimpan realisasi demo plot untuk petani Solehan.","/dashboard/demoplot/detail/cmowemi6d0002ih04g256coki","t","2026-05-08 04:17:48.46"
"cmowo5dtz0006k104a5r6xfe5","cmmu0cnp40006zfy02oc00oz1","📩 Permintaan Stok Baru (FO)","Putri Ayuning Sekar mengajukan permintaan pengambilan stok baru.","/dashboard/demoplot/detail/cmowo5dtf0001k104920nwklr","t","2026-05-08 08:44:25.799"
"cmowu59kn0005jv04hwt4bdf5","cmmvjyntc0001l704r738ouwy","📩 Permintaan Stok Baru (FO)","Diajeng Nurwahidah Laila Umar mengajukan permintaan pengambilan stok baru.","/dashboard/demoplot/detail/cmowu59k60001jv04p9sdzjtj","t","2026-05-08 11:32:17.976"
"cmox50rei0005kw04j3ieo8cx","cmn2ut48r0009jy04hylrc57r","✅ Permintaan Stok Disetujui","Permintaan stok Anda (ID: CMOWU59K) telah disetujui oleh AFA.","/dashboard/demoplot/detail/cmowu59k60001jv04p9sdzjtj","f","2026-05-08 16:36:43.578"
"cmoxlgu4o000el404kgmap0ku","cmn2ut4aa0013jy04kr1572fk","📝 Update Sesi Demo Plot","Giffari Putra Sudarisman telah menyimpan sesi lanjutan demo plot untuk petani Pak Lukman.","/dashboard/demoplot/detail/cmom6n0dw0003l104onfhwx30","f","2026-05-09 00:17:07.464"
"cmowqno8c0009kz04psbjjj1g","cmn2ut490000djy043kfw99u4","✅ Permintaan Stok Disetujui","Permintaan stok Anda (ID: CMOWO5DT) telah disetujui oleh AFA.
Catatan: Perubahan karena diminta pak dedy untuk sampel 1 tengki","/dashboard/demoplot/detail/cmowo5dtf0001k104920nwklr","t","2026-05-08 09:54:38.316"
"cmoxojbd0001pl804xq9y33ex","cmn2ut4aa0013jy04kr1572fk","📝 Realisasi Demo Plot","Maulidya Hilda Prameswari telah menyimpan realisasi demo plot untuk petani Bayan.","/dashboard/demoplot/detail/cmoxojbby0018l804gn2g6g02","f","2026-05-09 01:43:01.956"
"cmoxolikh000cjp04sus51lq8","cmn2ut4aa0013jy04kr1572fk","📝 Update Sesi Demo Plot","Maulidya Hilda Prameswari telah menyimpan sesi lanjutan demo plot untuk petani Sutrisno.","/dashboard/demoplot/detail/cmojvstt4000hld04nink2ned","f","2026-05-09 01:44:44.61"
"cmowrucvb0001jp04absg5pjk","cmnqvj5hf0001l804cdnu5y2i","📩 Pengajuan Stok Menunggu Approval FA Manager","Pengajuan stok AFA (Orbit Bimasakti Akbar) telah disetujui SPV dan menunggu approval Anda.","/dashboard/stock","t","2026-05-08 10:27:49.799"
"cmoxomdub0001l704xnmcf1jg","cmnqvkhsd0003l8046midb5wl","📩 Pengajuan Stok Menunggu Approval WH Manager","Pengajuan stok AFA (Orbit Bimasakti Akbar) telah disetujui FA Manager dan menunggu approval Anda.","/dashboard/stock","f","2026-05-09 01:45:25.14"
"cmoxp0ne9000hjs046oephhph","cmn2ut4aa0013jy04kr1572fk","📝 Realisasi Demo Plot","Giffari Putra Sudarisman telah menyimpan realisasi demo plot untuk petani Pak Khamso.","/dashboard/demoplot/detail/cmoxp0ndc0002js04hfweqwry","f","2026-05-09 01:56:30.706"
"cmoxpg5ts0001if04y8ulqfpy","cmmu0cn8x0004zfy0rje4s1oa","📦 Stok Siap Diterima","Pengajuan stok AFA (Orbit Bimasakti Akbar) telah disetujui WH Manager. Silakan lakukan konfirmasi penerimaan.","/dashboard/stock","f","2026-05-09 02:08:34.432"
"cmoxpjjhx0006ju04m2d8j5w3","cmmu0cn8x0004zfy0rje4s1oa","📩 Pengajuan Stok Baru (AFA)","Orbit Bimasakti Akbar telah mengajukan permintaan restock gudang AFA.","/dashboard/stock","f","2026-05-09 02:11:12.117"
"cmowrucvg0003jp04agukvy1t","cmmu0cnp40006zfy02oc00oz1","✅ Disetujui SPV — Menunggu FA Manager","Pengajuan stok Anda (ID: CMOV2KRE) telah disetujui SPV. Menunggu approval FA Manager.","/dashboard/stock","t","2026-05-08 10:27:49.804"
"cmowtz97j000ljo04ogik5fgz","cmmu0cnp40006zfy02oc00oz1","🧪 Sampel Disetujui SPV — Stok Masuk","Pengajuan sampel Anda (ID: CMOV2G7J) telah disetujui SPV. Stok sampel sudah masuk ke gudang Anda.","/dashboard/stock","t","2026-05-08 11:27:37.568"
"cmoxnb1tm0013l804vob90oio","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Putri Ayuning Sekar telah menyimpan realisasi demo plot untuk petani Mawardi.","/dashboard/demoplot/detail/cmoxnb1p7000ol804mgj51kxp","t","2026-05-09 01:08:36.73"
"cmoxnifeh000gjr04k2x6bbj3","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Putri Ayuning Sekar telah menyimpan realisasi demo plot untuk petani Samiran.","/dashboard/demoplot/detail/cmoxnifd30001jr04xwc5utpi","t","2026-05-09 01:14:20.922"
"cmowqqzlp0009l8049vhxd3ft","cmn2ut48j0007jy040a1gsnei","✅ Permintaan Stok Disetujui","Permintaan stok Anda (ID: CMORWUQU) telah disetujui oleh AFA.
Catatan: 40ml diminta pak dedy untuk sampel","/dashboard/demoplot/detail/cmorwuqud001dl204soxmi8k2","t","2026-05-08 09:57:13.021"
"cmoxrxjqk0009jp04ikfx44h3","cmmvjyntc0001l704r738ouwy","📝 Update Sesi Demo Plot","Diajeng Nurwahidah Laila Umar telah menyimpan sesi lanjutan demo plot untuk petani Pandu.","/dashboard/demoplot/detail/cmokvekrf0025l404xvkz5suz","t","2026-05-09 03:18:04.844"
"cmoxnxhld000nl10453ads6a5","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Kiftirul Aziz telah menyimpan realisasi demo plot untuk petani Pak Daryadi.","/dashboard/demoplot/detail/cmoxnxhjl0002l1045v26axdw","t","2026-05-09 01:26:03.602"
"cmoxnzbzk000jjo04uyjyzhi7","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Kiftirul Aziz telah menyimpan realisasi demo plot untuk petani Pak Guntur.","/dashboard/demoplot/detail/cmoxnzbxc0002jo049m176zwp","t","2026-05-09 01:27:29.648"
"cmoxoeix2000gjj04rvr19nc6","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Putri Ayuning Sekar telah menyimpan realisasi demo plot untuk petani Mawardi.","/dashboard/demoplot/detail/cmoxoeivy0001jj047gf399xb","t","2026-05-09 01:39:18.47"
"cmoxomdug0003l704y6ulzkq3","cmmu0cnp40006zfy02oc00oz1","✅ Disetujui FA Manager — Menunggu WH Manager","Pengajuan stok Anda (ID: CMOV2KRE) telah disetujui FA Manager. Menunggu approval WH Manager.","/dashboard/stock","t","2026-05-09 01:45:25.145"
"cmoxpd0go0001k604mlr2n4nz","cmmu0cnp40006zfy02oc00oz1","❌ Pengajuan Stok Ditolak","Pengajuan stok Anda (ID: CMOMPBRP) telah ditolak oleh WH Manager.
Alasan: Heko kosong","/dashboard/stock","t","2026-05-09 02:06:07.512"
"cmoxpg5u30003if04o4j74sjp","cmmu0cnp40006zfy02oc00oz1","✅ Disetujui WH Manager — Menunggu Penerimaan SPV","Pengajuan stok Anda (ID: CMOV2KRE) telah disetujui WH Manager. Menunggu SPV konfirmasi penerimaan. Invoice Accurate: 645.26.05.06422.","/dashboard/stock","t","2026-05-09 02:08:34.443"
"cmoxps15k0003k404f5nvr42n","cmmu0cnp40006zfy02oc00oz1","📝 Update Sesi Demo Plot","Kiftirul Aziz telah menyimpan sesi lanjutan demo plot untuk petani Pak Dimo.","/dashboard/demoplot/detail/cmoqkl81o0004l404mg05d7gz","t","2026-05-09 02:17:48.249"
"cmoxssbzo0003l904prqsq43f","cmmu0cnp40006zfy02oc00oz1","📝 Update Sesi Demo Plot","Anggun Susilawati telah menyimpan sesi lanjutan demo plot untuk petani Ragil.","/dashboard/demoplot/detail/cmomc4wah0002if04j587b2t2","t","2026-05-09 03:42:01.141"
"cmoxtx0xu0005i604zqvqte28","cmmu0cn8x0004zfy0rje4s1oa","📩 Pengajuan Stok Baru (AFA)","Orbit Bimasakti Akbar telah mengajukan permintaan restock gudang AFA.","/dashboard/stock","f","2026-05-09 04:13:39.714"
"cmoxtnlsr0006ju04ec5hjr5u","cmmu0cnp40006zfy02oc00oz1","✅ Pengajuan Stok Selesai — Stok Telah Masuk","Pengajuan stok Anda (ID: CMOV2KRE) telah diterima SPV. Stok telah masuk ke ledger Anda. Invoice Accurate: 645.26.05.06422.","/dashboard/stock","t","2026-05-09 04:06:20.188"
"cmoy44otv000cl504vul03k3f","cmn2ut4aa0013jy04kr1572fk","📩 Permintaan Stok Baru (FO)","Giffari Putra Sudarisman mengajukan permintaan pengambilan stok baru.","/dashboard/demoplot/detail/cmoy44oqi0001l5048ex108pk","f","2026-05-09 08:59:33.427"
"cmoz4ht28000hjs0476dcc52d","cmn2ut4aa0013jy04kr1572fk","📝 Realisasi Demo Plot","Giffari Putra Sudarisman telah menyimpan realisasi demo plot untuk petani Pak Muamar.","/dashboard/demoplot/detail/cmoz4hszj0002js04msevu3ea","f","2026-05-10 01:57:31.616"
"cmoygpc9t000xjj041pjq6lyi","cmnptx8wa0001ih049zvdbkfp","✅ Permintaan Stok Disetujui","Permintaan stok Anda (ID: CMOY44OQ) telah disetujui oleh AFA.","/dashboard/demoplot/detail/cmoy44oqi0001l5048ex108pk","t","2026-05-09 14:51:32.321"
"cmoyqlcit000akz04g9z0ezlh","cmmvjyntc0001l704r738ouwy","📝 Realisasi Demo Plot","Bagas Abidin Budiono telah menyimpan realisasi demo plot untuk petani Pardi.","/dashboard/demoplot/detail/cmoyqlcdw0001kz0480jjil9y","t","2026-05-09 19:28:22.181"
"cmoyrsmgp0005ii04yx5qw494","cmmvjyntc0001l704r738ouwy","📝 Realisasi Demo Plot","Bagas Abidin Budiono telah menyimpan realisasi demo plot untuk petani Pardi.","/dashboard/demoplot/detail/cmoyrsmfw0001ii04dr9fqfp4","t","2026-05-09 20:02:01.274"
"cmp0jx4rg000oky049pfkp99f","cmmvjyntc0001l704r738ouwy","📝 Update Sesi Demo Plot","Diajeng Nurwahidah Laila Umar telah menyimpan sesi lanjutan demo plot untuk petani Pak Muhsin.","/dashboard/demoplot/detail/cmp0jvec90001ky0466szrrsm","t","2026-05-11 01:57:07.036"
"cmp0huf3a000gla04iajd8yuj","cmmvjyntc0001l704r738ouwy","📝 Realisasi Demo Plot","Yanwar Setyabudi AP telah menyimpan realisasi demo plot untuk petani Saiman.","/dashboard/demoplot/detail/cmp0huey40001la04202ks2xg","t","2026-05-11 00:59:01.222"
"cmp0jvedo000eky040xp6wm7e","cmmvjyntc0001l704r738ouwy","📝 Realisasi Demo Plot","Diajeng Nurwahidah Laila Umar telah menyimpan realisasi demo plot untuk petani Pak Muhsin.","/dashboard/demoplot/detail/cmp0jvec90001ky0466szrrsm","t","2026-05-11 01:55:46.188"
"cmp0o8qqd0003l20442rhhafx","cmmvjyntc0001l704r738ouwy","📝 Update Sesi Demo Plot","Yanwar Setyabudi AP telah menyimpan sesi lanjutan demo plot untuk petani Anam.","/dashboard/demoplot/detail/cmom7y3ej000sl104d1ag4xud","t","2026-05-11 03:58:07.189"
"cmp0ss3uc000pjm04iqmos5dt","cmn2ut4aa0013jy04kr1572fk","📝 Realisasi Demo Plot","Maulidya Hilda Prameswari telah menyimpan realisasi demo plot untuk petani Duhri.","/dashboard/demoplot/detail/cmp0ss3rx0006jm04tnn23d8n","f","2026-05-11 06:05:09.108"
"cmp0vv5px0005l504pjt7tcy3","cmmu0cn8x0004zfy0rje4s1oa","📩 Pengajuan Stok Baru (AFA)","Orbit Bimasakti Akbar telah mengajukan permintaan restock gudang AFA.","/dashboard/stock","f","2026-05-11 07:31:30.357"
"cmp0jlejs0003le04ubulf7br","cmmu0cnp40006zfy02oc00oz1","✅ Disetujui SPV — Menunggu FA Manager","Pengajuan stok Anda (ID: CMOXPJJH) telah disetujui SPV. Menunggu approval FA Manager.","/dashboard/stock","t","2026-05-11 01:47:59.849"
"cmp0jqpx30001i80488vaae09","cmmu0cnp40006zfy02oc00oz1","❌ Pengajuan Stok Ditolak","Pengajuan stok Anda (ID: CMOXTX0W) telah ditolak oleh SPV.
Alasan: Kesalahan input volume","/dashboard/stock","t","2026-05-11 01:52:07.863"
"cmp0ml6ga000rl704bh0yltow","cmmvjyntc0001l704r738ouwy","📝 Realisasi Demo Plot","Yanwar Setyabudi AP telah menyimpan realisasi demo plot untuk petani Pasum Supriyanto.","/dashboard/demoplot/detail/cmp0ml6f60006l7043kwm2ke9","t","2026-05-11 03:11:48.202"
"cmp0lmeex000rjp044di7rqwi","cmmvjyntc0001l704r738ouwy","📝 Realisasi Demo Plot","Yanwar Setyabudi AP telah menyimpan realisasi demo plot untuk petani Sarjo.","/dashboard/demoplot/detail/cmp0lmedn0006jp040biseyfk","t","2026-05-11 02:44:45.561"
"cmp0jlejp0001le04yxa0qzvz","cmnqvj5hf0001l804cdnu5y2i","📩 Pengajuan Stok Menunggu Approval FA Manager","Pengajuan stok AFA (Orbit Bimasakti Akbar) telah disetujui SPV dan menunggu approval Anda.","/dashboard/stock","t","2026-05-11 01:47:59.845"
"cmp0kg3wk000rle04ghy9ldrt","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Kiftirul Aziz telah menyimpan realisasi demo plot untuk petani Pak yustava.","/dashboard/demoplot/detail/cmp0kg3v80002le045pertj0u","t","2026-05-11 02:11:52.388"
"cmp0lh9zd0003jp0455afsgui","cmmu0cnp40006zfy02oc00oz1","📝 Update Sesi Demo Plot","Anggun Susilawati telah menyimpan sesi lanjutan demo plot untuk petani Slamat Dawung.","/dashboard/demoplot/detail/cmoqkc2590004ju04bbey9ads","t","2026-05-11 02:40:46.538"
"cmp0lrrqe0007jl04hebeuk2p","cmmu0cnp40006zfy02oc00oz1","📝 Update Sesi Demo Plot","Anggun Susilawati telah menyimpan sesi lanjutan demo plot untuk petani Nardi.","/dashboard/demoplot/detail/cmoqj9xbm0003lb04p6zp4dki","t","2026-05-11 02:48:56.103"
"cmp0m25v6000xjp04wg4f0fm6","cmmu0cnp40006zfy02oc00oz1","📝 Update Sesi Demo Plot","Anggun Susilawati telah menyimpan sesi lanjutan demo plot untuk petani Sunarto.","/dashboard/demoplot/detail/cmoqihyok0002le04awfsbgqd","t","2026-05-11 02:57:00.978"
"cmp0x6gcu000ajy04eu2qcdgz","cmmu0cn8x0004zfy0rje4s1oa","📩 Pengajuan Stok Baru (AFA)","Muhammad Gandhi Gumelar telah mengajukan permintaan restock gudang AFA.","/dashboard/stock","f","2026-05-11 08:08:16.975"
"cmp0x83fd0005jv04cfel6nqj","cmmu0cn8x0004zfy0rje4s1oa","📩 Pengajuan Stok Baru (AFA)","Muhammad Gandhi Gumelar telah mengajukan permintaan restock gudang AFA.","/dashboard/stock","f","2026-05-11 08:09:33.53"
"cmp0yzolz000aky0436q62db4","cmmu0cn8x0004zfy0rje4s1oa","📩 Pengajuan Stok Baru (AFA)","Dhika Prasetya telah mengajukan permintaan restock gudang AFA.","/dashboard/stock","f","2026-05-11 08:59:00.311"
"cmp0z0ns6000gky040kth4htb","cmmu0cn8x0004zfy0rje4s1oa","📩 Pengajuan Stok Baru (AFA)","Dhika Prasetya telah mengajukan permintaan restock gudang AFA.","/dashboard/stock","f","2026-05-11 08:59:45.894"
"cmp16bsdn0001jo04v0wet1oi","cmnqvkhsd0003l8046midb5wl","📩 Pengajuan Stok Menunggu Approval WH Manager","Pengajuan stok AFA (Orbit Bimasakti Akbar) telah disetujui FA Manager dan menunggu approval Anda.","/dashboard/stock","f","2026-05-11 12:24:22.379"
"cmp1xf3s0000cld04e6mwmyby","cmn2ut4aa0013jy04kr1572fk","📝 Update Sesi Demo Plot","Giffari Putra Sudarisman telah menyimpan sesi lanjutan demo plot untuk petani Pak Sukamto.","/dashboard/demoplot/detail/cmow8f7tu0001l204albcga8d","f","2026-05-12 01:02:46.753"
"cmp1ydbdp0016jl04dkeua0oz","cmmvjyntc0001l704r738ouwy","📝 Realisasi Demo Plot","Diajeng Nurwahidah Laila Umar telah menyimpan realisasi demo plot untuk petani Pak Nurrohim.","/dashboard/demoplot/detail/cmp1ydbca000tjl04qx6bxblf","t","2026-05-12 01:29:22.909"
"cmp1z6blp0005l704m5fab1ev","cmmu0cn8x0004zfy0rje4s1oa","📩 Pengajuan Stok Baru (AFA)","Dhika Prasetya telah mengajukan permintaan restock gudang AFA.","/dashboard/stock","f","2026-05-12 01:51:56.222"
"cmp1vy30p0003la04n88ob9uj","cmmvjyntc0001l704r738ouwy","📝 Update Sesi Demo Plot","Yanwar Setyabudi AP telah menyimpan sesi lanjutan demo plot untuk petani Suwarno.","/dashboard/demoplot/detail/cmorzfiun0001ld042nrykvoc","t","2026-05-12 00:21:33.002"
"cmp1zcpbv0005l504cdusrujr","cmmu0cn8x0004zfy0rje4s1oa","📩 Pengajuan Stok Baru (AFA)","Dhika Prasetya telah mengajukan permintaan restock gudang AFA.","/dashboard/stock","f","2026-05-12 01:56:53.947"
"cmp1zc7w80007l7046zl1ch5t","cmmvjyntc0001l704r738ouwy","❌ Pengajuan Stok Ditolak","Pengajuan stok Anda (ID: CMP1Z6BK) telah ditolak oleh SPV.
Alasan: bug satuan","/dashboard/stock","t","2026-05-12 01:56:31.353"
"cmp1zdmp10001jp04cy72z4j4","cmmvjyntc0001l704r738ouwy","❌ Pengajuan Stok Ditolak","Pengajuan stok Anda (ID: CMP1ZCPB) telah ditolak oleh SPV.
Alasan: tes dari febri, reject saja","/dashboard/stock","t","2026-05-12 01:57:37.19"
"cmp1zr5u20005jv042kppv9iw","cmmu0cn8x0004zfy0rje4s1oa","📩 Pengajuan Stok Baru (AFA)","Dhika Prasetya telah mengajukan permintaan restock gudang AFA.","/dashboard/stock","t","2026-05-12 02:08:08.522"
"cmp21bsve000hl704ck4m8muf","cmn2ut4aa0013jy04kr1572fk","🧪 Sampel Disetujui SPV — Stok Masuk","Pengajuan sampel Anda (ID: CMP0X83E) telah disetujui SPV. Stok sampel sudah masuk ke gudang Anda.","/dashboard/stock","f","2026-05-12 02:52:11.114"
"cmp21dhql0001l704hlpfa0ce","cmnqvj5hf0001l804cdnu5y2i","📩 Pengajuan Stok Menunggu Approval FA Manager","Pengajuan stok AFA (Dhika Prasetya) telah disetujui SPV dan menunggu approval Anda.","/dashboard/stock","f","2026-05-12 02:53:29.997"
"cmp21djfe000jl704uhxo9mv3","cmnqvj5hf0001l804cdnu5y2i","📩 Pengajuan Stok Menunggu Approval FA Manager","Pengajuan stok AFA (Muhammad Gandhi Gumelar) telah disetujui SPV dan menunggu approval Anda.","/dashboard/stock","f","2026-05-12 02:53:32.187"
"cmp21djfh000ll704qgp64mlt","cmn2ut4aa0013jy04kr1572fk","✅ Disetujui SPV — Menunggu FA Manager","Pengajuan stok Anda (ID: CMP0X6GC) telah disetujui SPV. Menunggu approval FA Manager.","/dashboard/stock","f","2026-05-12 02:53:32.19"
"cmp10a3hj000jjo04xu0ia5de","cmmu0cnp40006zfy02oc00oz1","📝 Update Sesi Demo Plot","Kiftirul Aziz telah menyimpan sesi lanjutan demo plot untuk petani Yono.","/dashboard/demoplot/detail/cmojfi8px0001ih04acq87ydc","t","2026-05-11 09:35:05.768"
"cmp10d4f9000dl404zydn7uyo","cmmu0cnp40006zfy02oc00oz1","📝 Update Sesi Demo Plot","Kiftirul Aziz telah menyimpan sesi lanjutan demo plot untuk petani Nardi.","/dashboard/demoplot/detail/cmojffns40005jo04ipg2hgnu","t","2026-05-11 09:37:26.949"
"cmp10eklc000mky04gu3550ra","cmmu0cnp40006zfy02oc00oz1","📝 Update Sesi Demo Plot","Kiftirul Aziz telah menyimpan sesi lanjutan demo plot untuk petani Nardi.","/dashboard/demoplot/detail/cmojffns40005jo04ipg2hgnu","t","2026-05-11 09:38:34.56"
"cmp21ee9v0001ju04k45pnuif","cmnqvkhsd0003l8046midb5wl","📩 Pengajuan Stok Menunggu Approval WH Manager","Pengajuan stok AFA (Dhika Prasetya) telah disetujui FA Manager dan menunggu approval Anda.","/dashboard/stock","f","2026-05-12 02:54:12.164"
"cmp21epx10005ju04onh1xn6m","cmnqvkhsd0003l8046midb5wl","📩 Pengajuan Stok Menunggu Approval WH Manager","Pengajuan stok AFA (Muhammad Gandhi Gumelar) telah disetujui FA Manager dan menunggu approval Anda.","/dashboard/stock","f","2026-05-12 02:54:27.254"
"cmp21epx50007ju045il2y0w4","cmn2ut4aa0013jy04kr1572fk","✅ Disetujui FA Manager — Menunggu WH Manager","Pengajuan stok Anda (ID: CMP0X6GC) telah disetujui FA Manager. Menunggu approval WH Manager.","/dashboard/stock","f","2026-05-12 02:54:27.257"
"cmp21eea10003ju04xyg2ksbi","cmmvjyntc0001l704r738ouwy","✅ Disetujui FA Manager — Menunggu WH Manager","Pengajuan stok Anda (ID: CMP0YZOK) telah disetujui FA Manager. Menunggu approval WH Manager.","/dashboard/stock","t","2026-05-12 02:54:12.169"
"cmp1zruhp0001ky04jsdb6rc3","cmmvjyntc0001l704r738ouwy","❌ Pengajuan Stok Ditolak","Pengajuan stok Anda (ID: CMP1ZR5S) telah ditolak oleh SPV.
Alasan: tes dari febri, reject","/dashboard/stock","t","2026-05-12 02:08:40.477"
"cmp21ax9z0005l704vfbwgt1t","cmmvjyntc0001l704r738ouwy","🧪 Sampel Disetujui SPV — Stok Masuk","Pengajuan sampel Anda (ID: CMP0Z0NR) telah disetujui SPV. Stok sampel sudah masuk ke gudang Anda.","/dashboard/stock","t","2026-05-12 02:51:30.168"
"cmp21dhqr0003l704qsnjlqil","cmmvjyntc0001l704r738ouwy","✅ Disetujui SPV — Menunggu FA Manager","Pengajuan stok Anda (ID: CMP0YZOK) telah disetujui SPV. Menunggu approval FA Manager.","/dashboard/stock","t","2026-05-12 02:53:30.003"
"cmp2g1j0a0005jp04uotsgg1k","cmmvjyntc0001l704r738ouwy","📩 Permintaan Stok Baru (FO)","Diajeng Nurwahidah Laila Umar mengajukan permintaan pengambilan stok baru.","/dashboard/demoplot/detail/cmp2g1izn0001jp04m3l1uttm","t","2026-05-12 09:44:06.01"
"cmp2g37js0005l7047mu1u1uj","cmn2ut48r0009jy04hylrc57r","✅ Permintaan Stok Disetujui","Permintaan stok Anda (ID: CMP2G1IZ) telah disetujui oleh AFA.","/dashboard/demoplot/detail/cmp2g1izn0001jp04m3l1uttm","f","2026-05-12 09:45:24.472"
"cmp3bdil0000ol80417kbvmuh","cmmvjyntc0001l704r738ouwy","📝 Realisasi Demo Plot","Diajeng Nurwahidah Laila Umar telah menyimpan realisasi demo plot untuk petani Pak Sugeng.","/dashboard/demoplot/detail/cmp3bdij80003l80409781k7q","t","2026-05-13 00:21:13.428"
"cmp3d49ku000bkz04jbovy1si","cmn2ut48g0005jy040hwfi0jk","✅ Permintaan Stok Disetujui","Permintaan stok Anda (ID: CMP3CW5V) telah disetujui oleh AFA.
Catatan: Ziflo terlalu banyak","/dashboard/demoplot/detail/cmp3cw5vt0001i504u6aondvy","f","2026-05-13 01:10:01.087"
"cmp3da7h80003ju04j1lfxmv7","cmn2ut48r0009jy04hylrc57r","🔄 Penyesuaian Stok","Stok Ziflo 76 WG 800 gr disesuaikan sebesar -639500 PCS.
Keterangan: penyesuaian","/dashboard/stock/history","f","2026-05-13 01:14:38.3"
"cmp3db31o0007ju04y23wzvwk","cmmvjyntc0001l704r738ouwy","🔄 Penyesuaian Stok","Stok Bestzine 20/60 WG 100 Gram disesuaikan sebesar +250 PCS.
Keterangan: Penyesuaian","/dashboard/stock/history","t","2026-05-13 01:15:19.212"
"cmp2f0ngf000nkw04lzwmzrm9","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Anggun Susilawati telah menyimpan realisasi demo plot untuk petani Anton.","/dashboard/demoplot/detail/cmp2f0ndz0002kw04ps25rx2t","t","2026-05-12 09:15:25.504"
"cmp2fkkt30003ju047l10cpte","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Biogent 50 SC 1 L disesuaikan sebesar +5 PCS.
Keterangan: Bug sistem dalam pengajuan stok","/dashboard/stock/history","t","2026-05-12 09:30:55.191"
"cmp3du201000ijr045d5vrlb1","cmn2ut4aa0013jy04kr1572fk","📝 Realisasi Demo Plot","Giffari Putra Sudarisman telah menyimpan realisasi demo plot untuk petani Pak Karis.","/dashboard/demoplot/detail/cmp3du1yg0001jr048j5n1knf","f","2026-05-13 01:30:04.322"
"cmp2g3ryp0005ju04jiuju83r","cmn2ut490000djy043kfw99u4","✅ Permintaan Stok Disetujui","Permintaan stok Anda (ID: CMP2G0FQ) telah disetujui oleh AFA.
Catatan: Sudah diberikan","/dashboard/demoplot/detail/cmp2g0fq1001vju04i9b68t91","t","2026-05-12 09:45:50.93"
"cmp2g4jp50005jm049o7fhlkz","cmn2ut490000djy043kfw99u4","✅ Permintaan Stok Disetujui","Permintaan stok Anda (ID: CMP2G2PH) telah disetujui oleh AFA.
Catatan: Sudah diberikan, sesuai","/dashboard/demoplot/detail/cmp2g2ph8000bjp04nwj502f0","t","2026-05-12 09:46:26.873"
"cmp3fomod000cic04avmsnufy","cmn2ut4aa0013jy04kr1572fk","📝 Update Sesi Demo Plot","Maulidya Hilda Prameswari telah menyimpan sesi lanjutan demo plot untuk petani Wiyanto.","/dashboard/demoplot/detail/cmotigec30001ib04d4b7dfzo","f","2026-05-13 02:21:50.413"
